,school_MS,sex_F,age,address_R,famsize_LE3,Pstatus_T,Medu,Fedu,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_teacher,Fjob_other,Fjob_services,Fjob_health,Fjob_at_home,reason_course,reason_other,reason_home,reason_reputation,failures_x,nursery_yes,internet_yes,absences_x,G1_x,G2_x,G3_x,failures_y,absences_y,G1_y,G2_y,G3_y,traveltime,studytime,famrel,freetime,goout,Dalc,Walc,health,guardian_mother,guardian_father,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,higher_yes,romantic_yes
113,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.631578947368421,0.6842105263157895,0.0,0.02666666666666667,0.631578947368421,0.6842105263157895,0.6,0.25,0.5,0.8,0.4,0.6,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
114,0.0,0.0,0.6818181818181818,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25,0.631578947368421,0.5263157894736842,0.5789473684210527,0.0,0.08,0.5263157894736842,0.6842105263157895,0.65,1.0,1.0,0.2,0.6,1.0,0.6,1.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
115,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.7894736842105263,0.7894736842105263,0.7368421052631579,0.0,0.05333333333333334,0.7368421052631579,0.7894736842105263,0.8,0.25,0.75,1.0,0.8,1.0,0.2,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
116,0.0,0.0,0.6818181818181818,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.0,0.08,0.9473684210526315,1.0,0.95,0.25,0.25,1.0,1.0,0.6,0.2,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
117,0.0,1.0,0.7272727272727273,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.3333333333333333,0.0,0.3684210526315789,0.5263157894736842,0.5,0.25,0.75,0.8,0.2,0.4,0.2,0.2,0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
118,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.375,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.3333333333333333,0.08,0.5263157894736842,0.6842105263157895,0.65,0.25,0.5,0.6,0.2,0.4,0.2,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
119,0.0,0.0,0.6818181818181818,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.9473684210526315,0.8947368421052632,0.9473684210526315,0.0,0.13333333333333333,0.9473684210526315,1.0,0.95,0.25,0.25,0.6,1.0,0.4,0.2,0.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,0.0,0.0,0.6818181818181818,1.0,0.0,1.0,0.5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.0,0.10666666666666667,0.47368421052631576,0.47368421052631576,0.45,0.25,0.5,1.0,0.8,0.4,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
121,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.8421052631578947,0.7368421052631579,0.7368421052631579,0.0,0.02666666666666667,0.7894736842105263,0.7894736842105263,0.8,0.25,0.5,1.0,0.8,0.8,0.2,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
122,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.8421052631578947,0.7368421052631579,0.7368421052631579,0.0,0.0,0.3684210526315789,0.3157894736842105,0.0,0.25,0.375,0.8,0.7,0.6,0.3,0.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
123,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.0,0.02666666666666667,0.7894736842105263,0.7894736842105263,0.8,0.25,0.375,0.8,0.7,0.6,0.3,0.3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
124,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.0,0.0,0.3684210526315789,0.3157894736842105,0.0,0.25,0.25,0.6,0.6,0.4,0.4,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
125,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.125,0.8421052631578947,0.7894736842105263,0.8421052631578947,0.0,0.02666666666666667,0.5789473684210527,0.6842105263157895,0.7,0.5,0.5,0.8,0.8,0.6,0.2,0.2,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
126,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1875,0.7368421052631579,0.7368421052631579,0.7894736842105263,0.0,0.0,0.6842105263157895,0.7368421052631579,0.65,0.5,0.25,1.0,0.8,0.4,0.2,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
127,0.0,0.0,0.7727272727272727,1.0,0.0,1.0,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.4375,0.631578947368421,0.5789473684210527,0.5789473684210527,0.3333333333333333,0.26666666666666666,0.47368421052631576,0.3684210526315789,0.4,0.75,0.5,1.0,0.4,0.8,0.2,0.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
128,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0625,0.7368421052631579,0.6842105263157895,0.7368421052631579,0.0,0.08,0.7368421052631579,0.6842105263157895,0.65,0.25,0.25,0.6,0.8,0.6,0.2,0.4,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.0,0.02666666666666667,0.8421052631578947,0.7894736842105263,0.75,0.25,0.5,0.6,0.4,0.6,0.2,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1875,0.7368421052631579,0.6842105263157895,0.6842105263157895,0.0,0.08,0.8421052631578947,0.7368421052631579,0.75,0.25,1.0,1.0,1.0,0.8,0.2,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
131,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.7368421052631579,0.631578947368421,0.6842105263157895,0.0,0.02666666666666667,0.6842105263157895,0.6842105263157895,0.65,0.5,0.5,0.8,0.4,0.4,0.2,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
132,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.631578947368421,0.6842105263157895,0.6842105263157895,0.0,0.24,0.7368421052631579,0.5789473684210527,0.65,0.25,0.25,0.6,0.8,0.8,0.2,0.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
133,0.0,1.0,0.7272727272727273,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.631578947368421,0.5789473684210527,0.5789473684210527,0.0,0.0,0.42105263157894735,0.3684210526315789,0.4,0.25,0.5,1.0,0.8,0.8,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
134,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0625,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.0,0.0,0.6842105263157895,0.6842105263157895,0.6,0.25,0.25,1.0,1.0,1.0,0.6,0.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
135,0.0,1.0,0.6818181818181818,0.0,1.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.0,0.0,0.3684210526315789,0.5263157894736842,0.55,0.25,0.5,1.0,0.6,0.4,0.2,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
136,0.0,1.0,0.8636363636363636,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.5789473684210527,1.0,0.02666666666666667,0.3684210526315789,0.42105263157894735,0.45,0.25,0.5,0.6,0.8,0.4,0.2,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.7272727272727273,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.7368421052631579,0.7368421052631579,0.7894736842105263,0.0,0.10666666666666667,0.9473684210526315,0.9473684210526315,0.9,0.25,0.25,0.6,1.0,1.0,0.4,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
138,0.0,1.0,0.6818181818181818,1.0,0.0,1.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5263157894736842,0.5789473684210527,0.631578947368421,0.6666666666666666,0.0,0.631578947368421,0.0,0.0,0.5,0.75,0.8,0.4,0.4,0.4,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
139,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.5789473684210527,0.631578947368421,0.6842105263157895,0.0,0.0,0.42105263157894735,0.0,0.0,0.75,0.25,0.8,0.6,0.6,0.2,0.4,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
140,0.0,1.0,0.7727272727272727,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.6842105263157895,0.631578947368421,0.631578947368421,0.0,0.16,0.5263157894736842,0.6842105263157895,0.6,0.25,0.25,0.6,0.8,0.8,0.2,0.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
141,0.0,1.0,0.7272727272727273,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.7894736842105263,0.6842105263157895,0.7368421052631579,0.0,0.21333333333333335,0.631578947368421,0.5789473684210527,0.55,0.25,0.25,0.6,0.4,0.2,0.2,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,0.0,0.0,0.6818181818181818,1.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.631578947368421,0.5789473684210527,0.5789473684210527,0.0,0.0,0.47368421052631576,0.0,0.0,1.0,0.5,1.0,0.6,0.6,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
143,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.6842105263157895,0.7368421052631579,0.7894736842105263,0.0,0.0,0.5789473684210527,0.0,0.0,0.25,0.75,0.8,0.6,0.6,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
144,0.0,0.0,0.7727272727272727,1.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.0,0.0,0.5263157894736842,0.0,0.0,0.75,0.5,1.0,0.8,1.0,0.4,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145,0.0,1.0,0.7272727272727273,0.0,0.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.47368421052631576,0.47368421052631576,0.5263157894736842,0.6666666666666666,0.0,0.21052631578947367,0.0,0.0,0.5,0.25,0.8,0.6,0.4,0.2,0.2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
146,0.0,0.0,0.7272727272727273,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.3333333333333333,0.0,0.7368421052631579,0.631578947368421,0.6,0.25,0.5,0.8,0.8,0.8,0.2,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
147,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.0,0.0,0.8421052631578947,0.8421052631578947,0.75,0.5,0.25,0.8,0.6,0.4,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
148,0.0,0.0,0.6818181818181818,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.47368421052631576,0.5789473684210527,0.5789473684210527,0.0,0.0,0.3684210526315789,0.47368421052631576,0.0,0.5,1.0,0.4,0.4,0.4,0.2,0.2,0.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
149,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7894736842105263,0.6842105263157895,0.6842105263157895,0.0,0.0,0.6842105263157895,0.631578947368421,0.6,0.25,0.5,1.0,0.6,0.5,0.2,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
150,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.7368421052631579,0.7894736842105263,0.7894736842105263,0.0,0.0,0.6842105263157895,0.631578947368421,0.6,0.25,0.25,1.0,0.6,0.4,0.2,0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
151,0.0,0.0,0.7272727272727273,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.631578947368421,0.5789473684210527,0.5789473684210527,0.6666666666666666,0.10666666666666667,0.47368421052631576,0.47368421052631576,0.45,0.5,0.25,0.4,0.6,0.6,0.4,0.4,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
152,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.02666666666666667,0.47368421052631576,0.5789473684210527,0.55,0.25,0.75,0.8,0.4,0.4,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
153,0.0,1.0,0.7272727272727273,0.0,1.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.5263157894736842,0.5789473684210527,0.5789473684210527,0.0,0.02666666666666667,0.7368421052631579,0.7368421052631579,0.65,0.25,0.25,0.6,0.8,0.8,0.6,0.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.631578947368421,0.631578947368421,0.631578947368421,0.0,0.0,0.42105263157894735,0.5789473684210527,0.55,0.25,0.5,0.8,0.8,0.4,0.2,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
155,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.0625,0.5789473684210527,0.5789473684210527,0.5789473684210527,1.0,0.0,0.3157894736842105,0.3684210526315789,0.0,0.25,0.5,0.6,0.6,0.4,0.2,0.2,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
156,0.0,1.0,0.6818181818181818,0.0,0.0,1.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.6842105263157895,0.631578947368421,0.6842105263157895,0.0,0.02666666666666667,0.5263157894736842,0.5789473684210527,0.55,0.25,0.5,0.8,0.6,0.4,0.2,0.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
157,0.0,0.0,0.6818181818181818,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.631578947368421,0.5789473684210527,0.5789473684210527,1.0,0.0,0.42105263157894735,0.47368421052631576,0.5,1.0,0.25,0.8,1.0,1.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,0.0,0.0,0.8181818181818182,0.0,1.0,1.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5789473684210527,0.47368421052631576,0.0,1.0,0.0,0.3157894736842105,0.2631578947368421,0.0,0.25,0.25,0.4,0.6,1.0,0.4,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,0.0,0.0,0.7272727272727273,0.0,1.0,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.1875,0.47368421052631576,0.5263157894736842,0.5263157894736842,0.3333333333333333,0.08,0.631578947368421,0.6842105263157895,0.7,0.25,0.25,0.8,0.8,0.8,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
160,0.0,1.0,0.6818181818181818,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0625,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6666666666666666,0.10666666666666667,0.5263157894736842,0.5263157894736842,0.5,0.5,0.75,0.8,0.4,0.2,0.4,0.6,0.6,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
161,0.0,0.0,0.8636363636363636,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1875,0.5789473684210527,0.47368421052631576,0.5789473684210527,1.0,0.0,0.2631578947368421,0.0,0.0,0.25,0.25,0.8,1.0,0.8,0.2,0.2,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
162,0.0,1.0,0.7727272727272727,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.0,0.0,0.5789473684210527,0.5789473684210527,0.6,0.25,0.25,0.8,0.4,0.2,0.2,0.2,0.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
163,0.0,0.0,0.6818181818181818,1.0,0.0,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3684210526315789,0.42105263157894735,0.42105263157894735,0.0,0.02666666666666667,0.5789473684210527,0.42105263157894735,0.4,0.25,0.5,0.8,0.8,0.8,0.2,0.2,0.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
164,0.0,0.0,0.7727272727272727,1.0,1.0,1.0,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4375,0.47368421052631576,0.42105263157894735,0.5263157894736842,0.0,0.10666666666666667,0.8421052631578947,0.631578947368421,0.65,0.25,0.25,0.4,0.4,0.4,0.6,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165,0.0,1.0,0.8181818181818182,1.0,0.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1875,0.5789473684210527,0.5263157894736842,0.5789473684210527,1.0,0.08,0.47368421052631576,0.42105263157894735,0.5,0.75,0.25,1.0,0.4,1.0,0.2,1.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
166,0.0,0.0,0.7272727272727273,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.631578947368421,0.5263157894736842,0.5789473684210527,0.0,0.02666666666666667,0.8947368421052632,0.7894736842105263,0.75,0.75,0.25,0.8,0.4,0.4,0.2,0.4,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,0.0,0.0,0.7272727272727273,0.0,0.0,1.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.5263157894736842,0.5263157894736842,0.05263157894736842,0.3333333333333333,0.05333333333333334,0.5263157894736842,0.631578947368421,0.6,0.25,0.5,0.8,1.0,1.0,0.8,0.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
168,0.0,0.0,0.7727272727272727,1.0,1.0,1.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.25,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.6666666666666666,0.0,0.3684210526315789,0.3157894736842105,0.0,0.5,0.25,0.6,0.6,0.4,0.4,0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
169,0.0,0.0,0.7727272727272727,1.0,1.0,1.0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42105263157894735,0.42105263157894735,0.42105263157894735,1.0,0.0,0.2631578947368421,0.42105263157894735,0.35,1.0,0.5,1.0,0.6,1.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
